transaction_id,post_ts,customer_id,bin,terminal_id,amt,entry_mode,fraud,fraud_scenario
ISOaeiaDSVqvwsLHgJcDvA,2023-07-09 14:38:52,C00005810,403642,T001036,37.72,Swipe,0,0
WyuidC5fQB6omrHMDBommw,2023-06-27 04:04:15,C00001095,364836,T001046,105.87,Chip,0,0
Xg9UAd3CSB-ai4tMxgUa1Q,2023-07-24 15:53:56,C00003596,364341,T001040,8.17,Contactless,0,0
rYYVrldMRoSqh5GL88L7xQ,2023-02-24 12:20:34,C00005065,520636,T001029,56.25,Contactless,0,0
JHF8SVydTKCTzNFYOm6e-A,2023-06-03 10:39:03,C00003720,409102,T001015,55.19,Chip,0,0
XXeXgz37TPOjJkcdS8X9tQ,2023-07-22 19:44:43,C00001545,409016,T001010,40.6,Contactless,0,0
sgHSKBPRT6SnL6J4ucGcXQ,2023-06-09 01:15:50,C00002551,364081,T001059,51.08,Swipe,0,0
Uz5tDaPvR3W4Qo8fccjZhA,2023-06-06 09:48:30,C00001283,375617,T001010,34.2,Contactless,0,0
3MypWB9mRGO2jU7J72tYLg,2023-07-01 13:56:31,C00005573,425706,T001094,87.63,Chip,0,0
WDYSOGBqTuKpBBtuCy0BAg,2023-04-05 10:23:38,C00005471,410344,T001043,30.74,Swipe,0,0
LS1MJUOeRW27cvWbOOKCDw,2023-03-03 18:01:38,C00002143,361841,T001008,18.59,Swipe,0,0
pjPA0fosTsyRiTuuXG9wPQ,2023-06-15 07:27:10,C00001163,424208,T001039,61.8,Chip,0,0
n13G4eqrSXucTGYi5V6--Q,2023-07-13 06:45:54,C00004774,530977,T001083,23.35,Swipe,0,0
n6_P2WtoS-u2d5OHKy_p3g,2023-02-08 10:59:15,C00002199,515635,T001031,222.18,Contactless,1,1
l5vT9ZsDT5e7S7dEtlsfGA,2023-07-14 21:18:39,C00001079,411701,T001048,109.11,Chip,0,0
HpT9vSsBTwaYxzsn3GLxgg,2023-03-09 10:13:34,C00003342,510061,T001080,17.18,Contactless,0,0
dKlNnOyvRRKoTxLqR5Obow,2023-06-18 09:11:25,C00005217,375581,T001040,18.59,Swipe,0,0
J1czrW3rS1ip_chXDUvHRw,2023-07-03 11:22:02,C00001366,367016,T001031,67.29,Chip,0,0
Z1Zqr0b2S1202ISG5OvlmQ,2023-07-20 15:32:30,C00003683,542858,T001064,98.71,Contactless,0,0
N9uY1wH1TZSQM2Ef0eU5sA,2023-04-10 06:08:04,C00003703,418836,T001053,7.15,Contactless,0,0
HMRKwseGSe6aJPKPhRIb8Q,2023-02-12 17:26:44,C00003367,530977,T001037,26.73,Chip,0,0
dShD12IISQmjQqGr6q2Byg,2023-07-28 14:56:03,C00003442,477920,T001098,9.42,Swipe,0,0
hUn6qan8QLmoDH0mlfmk6w,2023-05-04 11:12:18,C00004003,360069,T001068,23.67,Swipe,0,0
P-m6-OBfQpOeUQZ50zmwnA,2023-03-11 08:04:27,C00002713,375617,T001029,93.75,Chip,0,0
9bmlU8MOToasCKj0LyErqw,2023-03-03 16:01:53,C00005346,360038,T001007,69.17,Contactless,0,0
pR2y_2oQQAiwA3BK8KBulg,2023-06-29 07:24:30,C00004591,375584,T001040,69.58,Swipe,0,0
TrpN6zoyRbaCym0rrhnTUg,2023-05-23 08:59:55,C00004808,361369,T001003,14.85,Swipe,0,0
n8poxwbSTPyrzWju_ycg3A,2023-03-30 09:57:48,C00002142,375562,T001084,44.01,Chip,0,0
shxFwoCTRUi5Mt-_Qwy2Dw,2023-05-15 02:47:49,C00001592,361480,T001068,50.02,Swipe,0,0
0TiVvZ8lQoOTJ7Wtf-Fzhg,2023-07-27 15:04:13,C00001807,361838,T001007,30.88,Swipe,0,0
HMXCkNQ_QWWl_XROAXIVZA,2023-07-17 13:50:44,C00001096,407353,T001003,97.63,Chip,0,0
L-OJDEhaTP2obEfKKCoiRg,2023-03-23 05:25:56,C00001566,361848,T001004,58.71,Swipe,0,0
KAsxv0hTSSyr2TRLp6_vLg,2023-07-22 15:59:20,C00001801,465807,T001062,54.5,Chip,0,0
dxVPk9L5SByC1bLttYLEOg,2023-04-14 15:05:59,C00005988,415170,T001006,85.98,Contactless,0,0
Eb6Cc3bvR5y72VPEj7KjIg,2023-07-19 16:21:08,C00001123,361848,T001092,21.6,Contactless,0,0
omIGGRf0SGihq0GzjF6HcA,2023-03-07 11:06:53,C00001316,375570,T001013,13.19,Contactless,0,0
5Wb1tIk-QaCtwJ2Z-g4ujg,2023-04-16 14:01:56,C00001224,409711,T001041,51.5,Swipe,0,0
Q7bZew3dSQSO2plFTU8gAw,2023-04-10 08:54:19,C00005735,444989,T001055,128.26,Swipe,0,0
u4lHu4c1RBicSBbg2cG5qg,2023-05-11 23:42:38,C00003130,360042,T001029,83.96,Contactless,0,0
lfFYT0JMQjeqKRCwnhkHFQ,2023-07-02 11:48:26,C00003223,377893,T001086,39.07,Chip,0,0
_aDkEwYRRS6AMHf5d6_jAA,2023-06-18 09:57:23,C00001397,361841,T001001,39.12,Contactless,0,0
GVm-H0AdSz6z--d9OU4thw,2023-04-12 14:29:38,C00001712,375584,T001035,96.19,Chip,0,0
XnpTuTNsQ9CrfkGgHZYIHw,2023-02-23 12:32:52,C00005724,364878,T001009,94.3,Swipe,0,0
Q76BWxcvTaW7fCofl2BJlg,2023-02-07 12:49:43,C00004783,375581,T001025,62.45,Contactless,0,0
rN0mX_tBTdewPWnT-ppf8g,2023-03-31 12:01:23,C00002692,360042,T001031,15.62,Contactless,0,0
z5ZBeSJlS5-m9H85893CVw,2023-06-17 17:12:30,C00003803,515878,T001087,18.02,Chip,0,0
nBPAf5JCTXOJ_1OT7i6hCw,2023-07-13 13:19:45,C00003694,415404,T001020,145.97,Swipe,0,0
6A38PNkRRQipb3WGdBDb6w,2023-06-22 11:33:25,C00003675,532479,T001048,26.57,Contactless,0,0
lBRLPoxDQdaRLtTL2TmdLw,2023-06-23 12:13:12,C00003335,542858,T001092,13.31,Chip,0,0
OW2ZMnSDTjSXq7xebbo6iA,2023-02-19 20:12:07,C00001870,409016,T001046,10.1,Swipe,0,0
Q17ARQK2T-mqRyX9vCdRGw,2023-04-29 11:53:00,C00001329,361840,T001070,21.26,Chip,0,0
13h1lDJrS_qM68vQxT3-6Q,2023-06-15 09:56:26,C00002615,440762,T001002,10.59,Chip,0,0
gi1arKvbR5mt0PYGOcznqA,2023-07-03 14:35:27,C00005938,440639,T001005,53.66,Chip,0,0
jPWd-BGgTIC1wBnym4a9Sg,2023-06-11 15:22:30,C00002623,519356,T001020,87.05,Contactless,0,0
NYffFoaHQ3a7kK--MZd5Sg,2023-04-19 12:57:18,C00005568,364870,T001060,54.53,Swipe,0,0
42JA6BP3TtmKdEkvIi6fUg,2023-02-15 06:35:22,C00002103,364111,T001043,47.92,Swipe,0,0
O6EuqdNdSGKj6Nz4SYgGAQ,2023-07-11 11:45:02,C00002921,360062,T001007,62.31,Chip,0,0
ayVLIq56SPGVJ6fQJAr3bA,2023-05-21 05:11:17,C00001505,412489,T001031,52.55,Contactless,0,0
EQUyNnS8Tfuihs8cfKMGpg,2023-07-25 16:55:17,C00001909,491613,T001063,59.16,Contactless,0,0
KiQPrn5ATreFJ_zwycbsYw,2023-04-02 14:23:32,C00003512,411701,T001032,25.91,Chip,0,0
4BGYxilIR1GzlFX-oqgZpQ,2023-06-07 12:10:04,C00005549,364343,T001018,67.89,Chip,0,0
BishgMnwRIeRvaRtrRmRew,2023-05-12 02:30:51,C00001279,425706,T001080,180.25,Contactless,0,0
KcwDgpPERRuQ89M4OkFfBQ,2023-03-09 23:35:49,C00005076,542069,T001046,12.99,Contactless,0,0
hGZmah2jRb2dgqYHCeGTMA,2023-02-09 23:17:04,C00004620,460342,T001023,121.08,Chip,0,0
sgZ0DoozT3CE_qxSTJqciw,2023-02-15 11:16:58,C00002843,524724,T001045,12.86,Contactless,0,0
U6Si5Zr2TmqdWtAOid4GZw,2023-04-21 04:25:40,C00001078,361839,T001034,42.61,Contactless,0,0
yglfWkSoRtqiUzXj7peMgQ,2023-04-24 00:24:21,C00001562,528069,T001031,1.66,Contactless,0,0
koXfFCgSRxOnkl8G8cZ7Jw,2023-03-15 15:46:42,C00001557,409711,T001018,34.48,Contactless,0,0
D037QqA7TPuK_mWgqVedoQ,2023-06-24 12:27:02,C00004317,520629,T001034,22.69,Chip,0,0
hgzWIp_PQLqEvNdNOGwR1g,2023-05-24 19:52:19,C00002601,520346,T001024,9.55,Chip,0,0
01oCPIJ2RjSNqnX1unNh9w,2023-02-17 07:46:41,C00001910,520629,T001078,5.81,Swipe,0,0
3zDWY1X8Rq2lQj-l3Gl8qQ,2023-05-14 17:14:57,C00002702,375562,T001042,90.59,Chip,0,0
MNtwVz4PR7Coq-54sr7AIg,2023-05-24 18:07:32,C00003775,524723,T001058,76.96,Contactless,0,0
g-LJvKI8Qmqb3mBHV_oVTA,2023-06-30 16:14:51,C00004899,375581,T001046,8.89,Chip,0,0
4fNtwe8NQtijNPCjaDVv8Q,2023-04-07 16:32:32,C00004169,361387,T001061,57.77,Chip,0,0
d1xzzyoCTMWuhVm65Gkrwg,2023-02-22 19:32:13,C00001889,375561,T001044,96.62,Chip,0,0
z91wcxtISNOPoL7pmKsWjw,2023-03-31 08:12:20,C00005430,403567,T001071,134.06,Chip,0,0
vZ3VxDucToGhomLAIklh9A,2023-04-30 21:09:59,C00002438,404829,T001010,112.39,Contactless,0,0
vOfa9h6rRoi0bNzGFvDXxg,2023-05-23 14:14:04,C00004897,360044,T001058,19.02,Chip,0,0
fJy-RhXRRnqsNf6O8V42JA,2023-06-28 10:55:16,C00004082,361842,T001059,44.37,Swipe,0,0
4mAMsX3tSi2dr4bX14ubIw,2023-06-24 16:16:19,C00004426,520629,T001073,9.32,Contactless,0,0
fK5QYI3VQ6WIAdzIBSCTGA,2023-04-09 11:22:36,C00003460,364081,T001033,30.24,Chip,0,0
zGh-1JwFTE2qDe0_upPIjw,2023-02-26 11:57:41,C00001050,375601,T001082,10.38,Swipe,0,0
2vrtX6F5Qei02iivvFtTBQ,2023-05-11 19:07:50,C00001377,466527,T001014,36.1,Chip,0,0
GTc8xyKXSTy6QPMr1w8rTQ,2023-04-23 07:56:27,C00002305,375570,T001066,40.14,Swipe,0,0
EadcCxHcQEOf2hrD06hDDg,2023-03-14 11:29:25,C00002388,364870,T001050,7.99,Swipe,0,0
DEunuxAASSWFVFtRtIQ02g,2023-02-04 09:47:48,C00002705,512299,T001000,30.6,Contactless,0,0
8swZX8-YT8W2aPx9MLV7mg,2023-05-06 16:06:04,C00005258,361825,T001012,5.14,Chip,0,0
IEI2LNxGRFijXLiPV97UgA,2023-03-24 15:10:44,C00001943,512482,T001019,27.73,Chip,0,0
uODZxKUEQyONL0beiewsEQ,2023-07-21 00:39:02,C00005126,364342,T001076,80.9,Chip,0,0
GQcKGCQ1TGCFhgbyLkj6gA,2023-02-09 15:23:12,C00005123,524724,T001089,3.27,Chip,0,0
bbI_c6U9Qh6w_2cfOw2L6Q,2023-02-26 12:06:19,C00003206,403567,T001029,86.17,Contactless,0,0
4RVNnD57Qwm3LPpU4qzDyQ,2023-07-01 09:25:58,C00002464,375618,T001036,65.7,Chip,0,0
nbNgP7f4R76KEfZCBxR9mw,2023-07-28 05:24:25,C00003002,412486,T001076,62.28,Swipe,0,0
9DQFm1xZTVWhWDe0nnYDTw,2023-05-03 12:53:44,C00004473,360051,T001078,9.38,Chip,0,0
_qeS8JHrSBa0MT6RKwcxMg,2023-04-23 16:49:55,C00001591,404829,T001046,36.4,Chip,0,0
tck_26LUR_qaY2myXBi3Ow,2023-05-19 12:12:28,C00002616,375563,T001025,25.63,Swipe,0,0
ITOMaMz9QqOoo-cS1TEEdw,2023-06-28 07:18:19,C00003202,361860,T001035,8.68,Chip,0,0
OprOvS0DRJyWcMWIPL78Sg,2023-04-18 17:25:20,C00002484,375563,T001052,4.61,Swipe,0,0
4t9b2tgNR6iInI_7jO0U9A,2023-05-14 12:24:47,C00005468,375561,T001008,78.87,Chip,0,0
49R0ic5dRFexbXFp5Umn_Q,2023-02-12 14:23:07,C00005991,375650,T001044,60.5,Swipe,0,0
x0eMnNODQAWOUMjrR_aNPg,2023-06-15 20:05:58,C00001190,515635,T001043,64.43,Chip,0,0
JDPB2C6PSramRujKuoisig,2023-06-23 13:47:13,C00002698,361838,T001081,18.29,Swipe,0,0
2JBdVvz3RgGFuN-JvOvybQ,2023-03-08 11:32:09,C00005904,364344,T001035,14.15,Swipe,0,0
0KS5fZltTh6aHjhTVjBdIw,2023-07-17 20:46:50,C00003185,518988,T001088,47.86,Contactless,0,0
ZZwkEs-3QVmRXEovYFFW2A,2023-07-20 17:45:37,C00001711,375618,T001037,89.09,Chip,0,0
igcKoEvOQqy277okc9EDFA,2023-03-11 15:42:54,C00003029,552727,T001091,141.8,Swipe,0,0
f12jrmnfRBCZChimdF58gA,2023-05-27 09:07:21,C00005590,519356,T001065,27.99,Swipe,0,0
Uy0IOcS0QOy67l_DoqXcSQ,2023-07-03 12:55:35,C00001101,510242,T001007,9.49,Contactless,0,0
JzYKeuiURD6-t4IJ6mTtgQ,2023-07-02 08:28:29,C00003460,364081,T001032,82.7,Contactless,0,0
Ssy57fiyTMOUREOmQrZSPg,2023-05-04 08:46:51,C00002701,375563,T001039,131.96,Chip,0,0
ZlpBFOHpS0SO22b8UhYMTQ,2023-06-21 17:43:06,C00003695,364319,T001031,16.15,Contactless,0,0
s8ObEX_tQLag238jz1XVBA,2023-02-23 14:46:21,C00005015,512470,T001012,9.44,Contactless,0,0
8-AtffjLRQ6er2ZPELr3Cw,2023-05-10 10:29:03,C00004390,361800,T001031,26.6,Swipe,0,0
8lkNvYn-S7WAxlEe7qpuZw,2023-04-21 00:51:16,C00005973,364340,T001003,62.86,Contactless,0,0
Qx6Vwv2mT2G4UWhNGX3ngA,2023-06-22 12:54:21,C00003164,552755,T001074,54.54,Contactless,0,0
IwU07CvaQdySjpelixCXRA,2023-06-16 09:16:17,C00004715,409016,T001045,95.42,Contactless,0,0
V6bJGk1XT0e_hoCDWaepXQ,2023-02-27 15:49:02,C00003588,520636,T001089,22.05,Swipe,0,0
yILlXZq9SNW46odV3BsUGA,2023-03-13 14:18:10,C00003834,364319,T001036,76.16,Contactless,0,0
TEHOcP25Q-6bk8zt3nKg3Q,2023-03-08 17:26:10,C00001974,520346,T001059,110.36,Chip,0,0
GUtiR7HiQoCUdxXLvR08qg,2023-06-02 21:11:44,C00002087,375562,T001051,15.87,Contactless,0,0
gOfaoShWTxWYGCppXdiutw,2023-05-19 09:58:16,C00002255,375563,T001027,10.62,Contactless,0,0
ki_AWD8gSP6o_qYV41kB2A,2023-07-30 15:03:15,C00001542,518179,T001026,51.49,Contactless,0,0
U8IfO3LtSeyqdcmdk5THNA,2023-05-15 10:07:08,C00004473,360051,T001038,8.25,Chip,0,0
J4VWI2imSmmFMRRnaoU1HQ,2023-04-04 15:03:07,C00002769,520629,T001013,31.22,Chip,0,0
3l1BBRlfTy67HRtKSXxWPQ,2023-03-10 15:23:39,C00001240,415404,T001017,28.27,Contactless,0,0
bJ0vXVblQQSXFffTssywgg,2023-05-15 08:10:05,C00003580,465964,T001031,103.49,Chip,0,0
9NyEC2lCS1-L1zCChHJ2YA,2023-04-14 13:07:15,C00005702,518627,T001014,63.28,Chip,0,0
YQKhPteVTNy0KTWf78cBfw,2023-07-07 05:06:50,C00005285,367016,T001026,17.31,Chip,0,0
KxhpzafvRwyXKFsgqxcOAQ,2023-03-29 14:43:54,C00005129,454755,T001090,25.25,Chip,0,0
836-FMkZT2e93dLe5ZyoYg,2023-04-28 15:23:23,C00002963,541557,T001021,8.98,Chip,0,0
PiE8wyDSR8CDASgXXGI0XQ,2023-04-23 03:43:35,C00005013,530770,T001035,52.75,Contactless,0,0
yVjB7TB3TiqH8_I_PAe7Lw,2023-07-12 06:56:00,C00002328,364836,T001039,84.15,Chip,0,0
hxsBDP94TEycArmAk9ckkA,2023-02-08 07:39:56,C00003348,360050,T001055,45.66,Contactless,0,0
50ZtV3X0RBuzM_hBOwX7Gg,2023-04-18 04:10:21,C00005038,375584,T001086,28.94,Contactless,0,0
x1TSnRWqTD-ah4nzheF6gA,2023-06-30 16:52:04,C00002424,477946,T001090,16.42,Swipe,0,0
SJ8ZyS_rRcuLfoT3ND-Jhw,2023-04-03 11:24:43,C00005910,510061,T001087,109.23,Swipe,0,0
bqa5baMHTLCJTJ2xHxbXtg,2023-07-27 12:35:15,C00004854,407548,T001046,0.51,Swipe,0,0
0PQYSEw9RbO6RP7gJDdiwA,2023-02-02 08:04:35,C00001633,489974,T001059,22.36,Chip,0,0
kClKsBHgQzawwFwK7e9gpA,2023-07-10 13:59:42,C00004054,361839,T001008,91.7,Contactless,0,0
WlJzxzDAQ9WyLGSs1Qd62w,2023-04-11 02:47:10,C00004380,360041,T001063,87.63,Swipe,0,0
5nXzjYJXRWOpgYfvvnujwg,2023-03-18 02:01:24,C00004152,360042,T001045,13.53,Swipe,0,0
EjLvYo8eTeOquhXN0LGQig,2023-07-13 15:56:40,C00005553,361860,T001011,52.6,Swipe,0,0
-yR_bmomSfOr0bcsqfT-uQ,2023-06-11 04:04:12,C00003131,375617,T001085,80.71,Contactless,0,0
wPVzjmzaREKagdf3HZ6M7Q,2023-06-06 05:45:00,C00004822,375581,T001058,10.76,Contactless,0,0
hA_uMUSASqulEvX0sGTO_w,2023-02-16 14:16:30,C00004533,375618,T001031,73.06,Contactless,0,0
me35XhBCQF6t8QvIA5ivuQ,2023-05-21 02:05:11,C00005177,362300,T001047,45.94,Contactless,0,0
EIQ1Y-vQSaG8yeDCTVPx2Q,2023-04-10 08:31:15,C00004889,547260,T001032,56.41,Contactless,0,0
oJT9uQZeQm2rAOYlebd94w,2023-04-25 09:01:02,C00002122,518988,T001011,57.85,Chip,0,0
_ZphEFV2S4SN9q3HwAVgqA,2023-03-26 19:36:48,C00001852,430503,T001013,80.27,Chip,0,0
mH7dMk7ERwegamdmvWWcZg,2023-03-21 15:16:22,C00001072,510017,T001093,72.15,Contactless,0,0
kJ6hFLjVQhCE61azMZkDmg,2023-05-20 16:35:32,C00002641,477947,T001049,50.07,Chip,0,0
Wa8qgWMCTO-BU7mXO7sdvg,2023-03-31 18:41:58,C00003595,375581,T001001,14.63,Contactless,0,0
8TovjOasRyCX1DRsY5seow,2023-03-29 12:19:51,C00005681,440638,T001000,35.49,Chip,0,0
VigNlfKzTFeiYe1mV5BTrw,2023-06-02 20:57:28,C00002714,375581,T001040,29.76,Chip,0,0
b_oGSg58StCQj5GiknQdSQ,2023-03-14 16:43:25,C00001076,361848,T001065,44.89,Chip,0,0
wqCk6P9YTESWIoJHnlQCXA,2023-03-05 05:17:40,C00004770,375617,T001077,7.88,Contactless,0,0
HYOya2OdRX-J_LklpS6M4A,2023-02-19 05:57:09,C00004051,542858,T001037,130.89,Contactless,0,0
Cw0ls3qgTQyHa73cXLM5WQ,2023-02-22 10:58:52,C00003698,542858,T001064,145.66,Contactless,0,0
P8WDRZBkQfCidk9JNP2nwA,2023-07-10 08:40:09,C00001098,375570,T001093,32.26,Swipe,0,0
m8nKSzY3QSSQeMjjP3T_Jw,2023-03-26 14:19:15,C00003622,375650,T001088,4.42,Contactless,0,0
kaXFLB73SJugupetQOgX6g,2023-05-17 08:10:25,C00002141,375650,T001010,53.69,Swipe,0,0
HQEeXQQsR2uqZYKx7tfevA,2023-05-04 23:20:08,C00004332,377893,T001019,5.15,Swipe,0,0
7NMwau-jS3ClnqQ9E90BGw,2023-07-14 05:31:34,C00001601,360069,T001073,129.7,Chip,0,0
IIhsv8IqTtOgoenLlb_DBA,2023-07-30 02:42:20,C00005445,541171,T001008,126.86,Chip,0,0
hiB_p7HSRW6GRNsfQVZyDw,2023-03-31 12:58:45,C00001778,375574,T001083,83.23,Chip,0,0
OxFjoRubSMqadkZ1SXuAwQ,2023-07-22 10:03:24,C00003648,364343,T001053,50.91,Chip,0,0
uqUIVK2fSXqjiV2-PtTsrA,2023-04-20 02:37:35,C00005134,375563,T001060,133.88,Chip,0,0
9Ie23xbTTGCoVsBOZtKxSw,2023-04-18 18:16:05,C00002049,510061,T001060,30.57,Contactless,0,0
w3si-yC-RUCP2AXNCrOiLA,2023-05-31 05:41:58,C00005395,364341,T001027,2.71,Chip,0,0
CxBHAXx2SySoHUxOBGNhGQ,2023-04-15 16:30:36,C00005049,375686,T001055,32.04,Swipe,0,0
mGrD485WTJaaWwbN_7U9DQ,2023-02-21 16:00:06,C00005629,375650,T001027,38.32,Chip,0,0
jLRIAjdITDKWQTKuxa2ViQ,2023-04-02 14:53:55,C00003318,408596,T001070,12.95,Chip,0,0
8TlBQlb_TyGUptQc3IE6SA,2023-05-19 16:44:29,C00002360,361855,T001015,103.97,Swipe,0,0
X2pgBlVHTZuyAN8k7WyEaQ,2023-05-07 08:28:37,C00001742,364340,T001068,73.34,Chip,0,0
PJE8B1DNS0OtAccw3HQMYg,2023-06-06 14:15:03,C00002460,375618,T001093,29.96,Contactless,0,0
LVkkPCvDTQut6EKMfdgIWA,2023-07-12 11:56:17,C00001733,360044,T001008,95.17,Swipe,0,0
5yNqFoMYQ8aRCqBBiv6JJg,2023-06-07 12:03:36,C00004660,407354,T001067,80.22,Swipe,0,0
b8IV19RWTV29RgLO7mvdrQ,2023-04-05 01:53:28,C00004372,375618,T001008,103.79,Contactless,0,0
DkPBva-0SgijTCfk8nztCg,2023-07-01 04:30:05,C00001526,375581,T001052,8.75,Contactless,0,0
CZMUJi0ySliweGbLi1XLoA,2023-06-14 03:43:28,C00002281,532479,T001030,57.69,Contactless,0,0
KKR21Oo2RFG0itE2n_EU2Q,2023-03-19 12:22:18,C00004202,520629,T001025,12.57,Contactless,0,0
6fvIE4h7T3W8Se0NV7NuDA,2023-03-21 11:19:17,C00003225,465964,T001095,8.22,Swipe,0,0
PGDCu1r9RGmJez1iEvbYpQ,2023-02-18 16:23:09,C00003557,375618,T001031,15.1,Contactless,0,0
CCcYPAyXT46YVMXVMXfjgw,2023-04-12 16:05:57,C00001110,479736,T001096,28.43,Chip,0,0
2gSzI4kOQQK4kfK9I_vIHw,2023-03-14 08:19:35,C00004003,360069,T001092,21.83,Chip,0,0
CEocxKaOSmaaVfWssADjvg,2023-03-15 13:40:38,C00001358,444990,T001034,5.36,Contactless,0,0
JdDkOIOBTPONwb-9_0PL-w,2023-07-12 22:54:09,C00004226,454755,T001076,76.37,Chip,0,0
AlCUJDjyShy56798jhiwPA,2023-04-22 22:50:59,C00005015,512470,T001012,15.66,Chip,1,2
uI0BXC3TSVyZvMZ59fw_Tg,2023-03-07 11:35:50,C00002930,375686,T001063,27.22,Swipe,0,0
1UyF9JXqSI-jgwk3rKwwQA,2023-03-29 19:47:16,C00002398,557888,T001074,41.67,Contactless,0,0
6XW9Wy-mTjizLMU5GRODSg,2023-05-22 09:12:07,C00004098,375574,T001096,53.67,Chip,0,0
wGYIDbN1TOSWeZQLw1L-bQ,2023-02-06 13:37:59,C00003713,375601,T001044,44.31,Contactless,0,0
Yg7TVqQPRD-ojNQe8QmNXg,2023-06-18 16:28:30,C00005237,364342,T001011,19.65,Swipe,0,0
M67oEXMXQwOtTWUO3B6FLQ,2023-06-06 15:43:12,C00003900,364840,T001057,36.93,Chip,0,0
F0EVW8bDTRmn1IZMxAho9Q,2023-03-12 19:40:55,C00003533,375574,T001019,97.18,Contactless,0,0
UYAaAVhySm6OuIbQaOJAig,2023-07-14 14:40:19,C00004443,425737,T001092,7.05,Swipe,0,0
kq6CmUKTSDO86jFCGVrfbA,2023-05-03 13:24:02,C00003877,477947,T001090,8.77,Swipe,0,0
qEm8d7SjTx6RO7ywKxQ-xQ,2023-06-13 10:36:18,C00003146,375581,T001083,48.79,Contactless,0,0
g2_Eys-FTki8-PkjYOamWA,2023-07-19 09:50:13,C00001479,515635,T001063,52.02,Swipe,0,0
8nY-cGZ_QPGlQyyC94lUOA,2023-05-17 08:28:40,C00001063,364840,T001069,14.72,Contactless,0,0
s6Sse_qBSgG3hB6_T5J7MA,2023-03-21 16:03:14,C00002326,377893,T001004,43.98,Chip,0,0
KsTvcpYoS--TxNU-Ntr8wQ,2023-06-21 07:51:41,C00005641,377893,T001070,5.03,Chip,0,0
MUUPOE_bTeyz7DvJTTGSlg,2023-06-25 20:11:16,C00004739,524725,T001000,3.79,Contactless,0,0
1mcEk5tdThusBg8MaGZGLQ,2023-03-19 13:22:34,C00004345,492194,T001012,83.19,Contactless,0,0
OXY62AQDTpKGaL4Xz6c2mQ,2023-04-24 04:02:55,C00005357,510034,T001093,24.55,Swipe,0,0
l_ktFHgHTZiYpNeDJYr9cQ,2023-05-04 16:15:18,C00003363,510061,T001011,95.94,Contactless,0,0
l8_ggJJBTRuqDGoVNehMZA,2023-04-07 10:50:30,C00002424,477946,T001032,32.69,Contactless,0,0
363zJroZRga9x0gAlm-6jQ,2023-06-11 17:24:54,C00003094,375601,T001054,5.6,Swipe,0,0
HS0Z6xKaS9yaBHyh7fqS3w,2023-07-03 09:54:49,C00001586,375570,T001047,96.1,Contactless,0,0
WryeRN1NQP-P4l4GB-mmDg,2023-04-29 23:45:24,C00003898,364876,T001087,17.33,Swipe,1,2
PffggK5dR4-rq3-ka1ZW1g,2023-03-19 15:21:22,C00004223,454646,T001057,48.58,Contactless,0,0
C1SPLPGZTZOJPa-A8UDrnw,2023-04-13 08:44:31,C00005208,524722,T001008,14.28,Chip,0,0
1hVRAPuST6i2UEUzX0xcoA,2023-07-18 02:34:13,C00001575,364329,T001040,37.8,Contactless,0,0
jQUDlarKStelDlADi-MW_Q,2023-07-10 18:23:54,C00001808,477920,T001076,82.71,Swipe,0,0
HmM9ERsXTweRt_GCQX9jwg,2023-03-21 16:32:35,C00004486,415175,T001000,10.98,Chip,0,0
3H4kXCFuRbWHwVpPrEJltA,2023-02-17 15:23:49,C00005496,477947,T001078,26.72,Contactless,0,0
d4BhuiN4QraiqsQzPayJMQ,2023-05-01 11:18:42,C00002108,477946,T001001,80.29,Swipe,0,0
SWyaKVxrSYOoILZ3jrUI-w,2023-03-05 01:00:59,C00003656,375650,T001017,77.23,Swipe,0,0
h1d9-ZSASJmrlyG2rBXDOA,2023-04-13 15:57:00,C00004332,377893,T001094,5.12,Contactless,0,0
otHciEJWTVC6I992H5Mquw,2023-06-20 16:13:57,C00002622,360042,T001017,20.52,Contactless,0,0
6nDKAqRASsid8RmunKdEpg,2023-05-05 17:29:35,C00002760,510051,T001098,37.63,Chip,0,0
YW-XTrasSKWLWSQW-BcYKQ,2023-06-10 14:34:39,C00005955,364345,T001015,100.22,Chip,0,0
U1LK2Q1XTSqe8LeFXg4k2Q,2023-05-20 10:04:05,C00002404,425706,T001092,104.63,Swipe,0,0
jZ8fDIKNQKCZ0kaw16g5wQ,2023-04-25 06:56:30,C00002213,445962,T001049,35.42,Contactless,0,0
WlEPTZS7SzSdMnW0juYqKA,2023-06-06 16:28:54,C00003969,465963,T001013,95.74,Swipe,0,0
yh89krvITGaWV3rK3gxuEg,2023-06-28 15:22:05,C00001056,375570,T001065,36.13,Chip,0,0
zX4ubRzrRn6xHFnpgOPKNA,2023-04-20 20:30:08,C00005502,375563,T001063,48.37,Swipe,0,0
dOklxk_SRhm7CWklydOQPg,2023-05-16 12:29:58,C00004461,512799,T001018,96.01,Contactless,0,0
XKXU-x5BS5eYK0vMDdzkXw,2023-02-28 15:01:14,C00005368,431926,T001024,3.55,Chip,0,0
lQDDySE0QhmYoMUIan03EQ,2023-02-11 18:27:08,C00005586,364345,T001011,95.56,Chip,0,0
UFZoKGJ7TbywRQG6Uetmdg,2023-05-04 06:08:30,C00004507,361841,T001001,95.47,Swipe,0,0
